"TestRunID","Item","Value","Weight","TagType"
"RandomGoods","founding-1","Source:guardroom",0.326857996447099,"Source"
"RandomGoods","hotel-1","Source:guardroom",0.308849640053279,"Source"
"RandomGoods","lousy-1","Source:guardroom",0.313075585719095,"Source"
"RandomGoods","macrencephaly-1","Source:guardroom",0.323793508493861,"Source"
"RandomGoods","tinkerer-1","Source:guardroom",0.322216824799603,"Source"
"RandomGoods","actinopoda-1","Source:gunpoint",0.310036548051864,"Source"
"RandomGoods","ascribable-1","Source:gunpoint",0.305857490833123,"Source"
"RandomGoods","charley-horse-1","Source:gunpoint",0.32086213044803,"Source"
"RandomGoods","gluttonise-1","Source:gunpoint",0.305126309308725,"Source"
"RandomGoods","knockdown-1","Source:gunpoint",0.307314682180224,"Source"
"RandomGoods","overgeneralise-1","Source:gunpoint",0.303700725378064,"Source"
"RandomGoods","pyrethrum-1","Source:gunpoint",0.304029807589369,"Source"
"RandomGoods","rani-1","Source:gunpoint",0.289491702928328,"Source"
"RandomGoods","tripinnate-1","Source:gunpoint",0.304098138011696,"Source"
"RandomGoods","wheezing-1","Source:gunpoint",0.305126309308725,"Source"
"RandomGoods","chaldaea-1","Source:harshness",0.279728628979308,"Source"
"RandomGoods","closefisted-1","Source:harshness",0.277035616272915,"Source"
"RandomGoods","codling-1","Source:harshness",0.286069882480215,"Source"
"RandomGoods","fluoride-1","Source:harshness",0.265541475239161,"Source"
"RandomGoods","futuristics-1","Source:harshness",0.28503901176673,"Source"
"RandomGoods","leptodactylus-1","Source:harshness",0.278944451356907,"Source"
"RandomGoods","macrencephaly-1","Source:harshness",0.27766055254826,"Source"
"RandomGoods","oxidation-reduction-1","Source:harshness",0.281049941002555,"Source"
"RandomGoods","parentage-1","Source:harshness",0.281957157325388,"Source"
"RandomGoods","pavan-1","Source:harshness",0.279721639458132,"Source"
"RandomGoods","prostatectomy-1","Source:harshness",0.269787818245698,"Source"
"RandomGoods","tobey-1","Source:harshness",0.261876320886514,"Source"
"RandomGoods","upstager-1","Source:harshness",0.268062454315566,"Source"
"RandomGoods","vidal-1","Source:harshness",0.276830843925193,"Source"
"RandomGoods","booze-up-1","Source:high-minded",0.27800854492434,"Source"
"RandomGoods","calamintha-1","Source:high-minded",0.28679402076725,"Source"
"RandomGoods","dealfish-1","Source:high-minded",0.275128231585233,"Source"
"RandomGoods","dermatomycosis-1","Source:high-minded",0.28754245945496,"Source"
"RandomGoods","garbed-1","Source:high-minded",0.288028014493025,"Source"
"RandomGoods","greenbelt-1","Source:high-minded",0.282420565837849,"Source"
"RandomGoods","hotel-1","Source:high-minded",0.27222652887922,"Source"
"RandomGoods","interstitial-1","Source:high-minded",0.297910556700131,"Source"
"RandomGoods","maigre-1","Source:high-minded",0.282621551992501,"Source"
"RandomGoods","potentilla-1","Source:high-minded",0.283478322160214,"Source"
"RandomGoods","prosecution-1","Source:high-minded",0.291021846665913,"Source"
"RandomGoods","superannuated-1","Source:high-minded",0.283610711280142,"Source"
"RandomGoods","tailored-1","Source:high-minded",0.275708112206629,"Source"
"RandomGoods","fucoid-1","Source:highlight",0.332969919220925,"Source"
"RandomGoods","glue-1","Source:highlight",0.322242952017677,"Source"
"RandomGoods","gynarchy-1","Source:highlight",0.316563841051955,"Source"
"RandomGoods","inconsiderate-1","Source:highlight",0.333415849853749,"Source"
"RandomGoods","izmir-1","Source:highlight",0.309273746221668,"Source"
"RandomGoods","morula-1","Source:highlight",0.320826985882657,"Source"
"RandomGoods","narcoterrorism-1","Source:highlight",0.315972544621997,"Source"
"RandomGoods","smallholding-1","Source:highlight",0.311360218399966,"Source"
"RandomGoods","vidal-1","Source:highlight",0.322825944813587,"Source"
"RandomGoods","defeat-1","Source:historically",0.291578193620876,"Source"
"RandomGoods","depigmentation-1","Source:historically",0.263264524486673,"Source"
"RandomGoods","founding-1","Source:historically",0.288099470648114,"Source"
"RandomGoods","herbicide-1","Source:historically",0.291639413103058,"Source"
"RandomGoods","lascivious-1","Source:historically",0.288787610018591,"Source"
"RandomGoods","lousy-1","Source:historically",0.275951365727465,"Source"
"RandomGoods","lummox-1","Source:historically",0.278752616106494,"Source"
"RandomGoods","mendelssohn-1","Source:historically",0.290858633974881,"Source"
"RandomGoods","sleepyhead-1","Source:historically",0.289615435195034,"Source"
"RandomGoods","tobey-1","Source:historically",0.269174261977811,"Source"
"RandomGoods","tripinnate-1","Source:historically",0.277465422862315,"Source"
"RandomGoods","unfilled-1","Source:historically",0.286005498088611,"Source"
"RandomGoods","vaudois-1","Source:historically",0.270761727231425,"Source"
"RandomGoods","are-1","Source:hollyhock",0.28558472350622,"Source"
"RandomGoods","charley-horse-1","Source:hollyhock",0.277434218161468,"Source"
"RandomGoods","cloven-hoofed-1","Source:hollyhock",0.254405986944055,"Source"
"RandomGoods","columba-1","Source:hollyhock",0.281471726418026,"Source"
"RandomGoods","dermatomycosis-1","Source:hollyhock",0.272488661944441,"Source"
"RandomGoods","falteringly-1","Source:hollyhock",0.290119433830783,"Source"
"RandomGoods","finnish-1","Source:hollyhock",0.282094390506298,"Source"
"RandomGoods","langset-1","Source:hollyhock",0.272587453062779,"Source"
"RandomGoods","maigre-1","Source:hollyhock",0.267825380241489,"Source"
"RandomGoods","mendelssohn-1","Source:hollyhock",0.275631223774859,"Source"
"RandomGoods","reliever-1","Source:hollyhock",0.28560790080676,"Source"
"RandomGoods","sending-1","Source:hollyhock",0.27487178575974,"Source"
"RandomGoods","skeleton-1","Source:hollyhock",0.273533920084262,"Source"
"RandomGoods","unmyelinated-1","Source:hollyhock",0.272249417336846,"Source"
"RandomGoods","verboten-1","Source:hollyhock",0.269679596006138,"Source"
"RandomGoods","desirability-1","Source:homespun",0.253816507262466,"Source"
"RandomGoods","fictionalisation-1","Source:homespun",0.274593629294615,"Source"
"RandomGoods","founding-1","Source:homespun",0.266214093018954,"Source"
"RandomGoods","greenbelt-1","Source:homespun",0.26096658426788,"Source"
"RandomGoods","h2o-1","Source:homespun",0.276117348274701,"Source"
"RandomGoods","kore-1","Source:homespun",0.260762048646728,"Source"
"RandomGoods","maigre-1","Source:homespun",0.261152302578121,"Source"
"RandomGoods","nyamuragira-1","Source:homespun",0.260550793168016,"Source"
"RandomGoods","oxidation-reduction-1","Source:homespun",0.266937372281221,"Source"
"RandomGoods","purifying-1","Source:homespun",0.258918796105702,"Source"
"RandomGoods","stockholding-1","Source:homespun",0.263257815810755,"Source"
"RandomGoods","superannuated-1","Source:homespun",0.26206632071921,"Source"
"RandomGoods","synopsis-1","Source:homespun",0.266223095851655,"Source"
"RandomGoods","unmyelinated-1","Source:homespun",0.26546611134823,"Source"
"RandomGoods","upbraid-1","Source:homespun",0.265558796955514,"Source"
"RandomGoods","xxiv-1","Source:homespun",0.2764197231658,"Source"
"RandomGoods","certitude-1","Source:hoodoo",0.29943491123676,"Source"
"RandomGoods","headquarter-1","Source:hoodoo",0.331275519411519,"Source"
"RandomGoods","nootka-1","Source:hoodoo",0.314915685161829,"Source"
"RandomGoods","sleepyhead-1","Source:hoodoo",0.341057669424299,"Source"
"RandomGoods","smallholding-1","Source:hoodoo",0.323186034071578,"Source"
"RandomGoods","trapezius-1","Source:hoodoo",0.339774605159318,"Source"
"RandomGoods","tripinnate-1","Source:hoodoo",0.326749540829968,"Source"
"RandomGoods","xxiv-1","Source:hoodoo",0.352278842947059,"Source"
"RandomGoods","antimycotic-1","Source:humility",0.300378954672811,"Source"
"RandomGoods","bewitchery-1","Source:humility",0.307566862738105,"Source"
"RandomGoods","cetacean-1","Source:humility",0.301728581575098,"Source"
"RandomGoods","hardball-1","Source:humility",0.291506262538566,"Source"
"RandomGoods","lechanorales-1","Source:humility",0.297080348348327,"Source"
"RandomGoods","maltreater-1","Source:humility",0.312072707238971,"Source"
"RandomGoods","materialistically-1","Source:humility",0.281169130922575,"Source"
"RandomGoods","reliever-1","Source:humility",0.319806187060558,"Source"
"RandomGoods","sazerac-1","Source:humility",0.301790443387963,"Source"
"RandomGoods","superannuated-1","Source:humility",0.300944025936666,"Source"
"RandomGoods","unfitting-1","Source:humility",0.297237521185827,"Source"
"RandomGoods","cetacean-1","Source:hysterical",0.322604192899382,"Source"
"RandomGoods","chlorobenzylidenemalononitrile-1","Source:hysterical",0.320168617882098,"Source"
"RandomGoods","closefisted-1","Source:hysterical",0.323064739832552,"Source"
"RandomGoods","cushiony-1","Source:hysterical",0.313140302759047,"Source"
"RandomGoods","forty-eight-1","Source:hysterical",0.324623218248989,"Source"
"RandomGoods","houseful-1","Source:hysterical",0.307056507358243,"Source"
"RandomGoods","nusku-1","Source:hysterical",0.324673169990382,"Source"
"RandomGoods","purifying-1","Source:hysterical",0.317900821770465,"Source"
"RandomGoods","unfilled-1","Source:hysterical",0.324482318095886,"Source"
"RandomGoods","aalto-1","Source:iffy",0.296271989610593,"Source"
"RandomGoods","bangle-1","Source:iffy",0.306803471547722,"Source"
"RandomGoods","fucoid-1","Source:iffy",0.311423545152246,"Source"
"RandomGoods","loins-1","Source:iffy",0.297118512149951,"Source"
"RandomGoods","maria-1","Source:iffy",0.29955274111163,"Source"
"RandomGoods","norethynodrel-1","Source:iffy",0.290252126710741,"Source"
"RandomGoods","oxidation-reduction-1","Source:iffy",0.306537701093372,"Source"
"RandomGoods","pisser-1","Source:iffy",0.30559187752576,"Source"
"RandomGoods","psychopharmacological-1","Source:iffy",0.294678844194182,"Source"
"RandomGoods","shawn-1","Source:iffy",0.301888698374758,"Source"
"RandomGoods","wellhead-1","Source:iffy",0.309720453068207,"Source"
"RandomGoods","alphabetization-1","Source:ignoramus",0.331008924471852,"Source"
"RandomGoods","arugula-1","Source:ignoramus",0.332683561778256,"Source"
"RandomGoods","desirability-1","Source:ignoramus",0.323472523867818,"Source"
"RandomGoods","entrepreneur-1","Source:ignoramus",0.343395155321628,"Source"
"RandomGoods","hoo-ha-1","Source:ignoramus",0.335935581499706,"Source"
"RandomGoods","hospitalisation-1","Source:ignoramus",0.310041445355897,"Source"
"RandomGoods","nootka-1","Source:ignoramus",0.314915685161829,"Source"
"RandomGoods","tangshan-1","Source:ignoramus",0.327728329529498,"Source"
"RandomGoods","agon-1","Source:immure",0.272967007311341,"Source"
"RandomGoods","antimycotic-1","Source:immure",0.275403277274163,"Source"
"RandomGoods","apish-1","Source:immure",0.284953568393096,"Source"
"RandomGoods","changefulness-1","Source:immure",0.284389147835891,"Source"
"RandomGoods","chlorobenzylidenemalononitrile-1","Source:immure",0.274552123553279,"Source"
"RandomGoods","comprehendible-1","Source:immure",0.26851795268756,"Source"
"RandomGoods","dispatch-1","Source:immure",0.268701992023644,"Source"
"RandomGoods","heyward-1","Source:immure",0.264206373371527,"Source"
"RandomGoods","lascivious-1","Source:immure",0.280957905386631,"Source"
"RandomGoods","leaner-1","Source:immure",0.287685742753346,"Source"
"RandomGoods","moult-1","Source:immure",0.269161150335413,"Source"
"RandomGoods","skeleton-1","Source:immure",0.280819612790963,"Source"
"RandomGoods","slap-up-1","Source:immure",0.280647026475124,"Source"
"RandomGoods","tailored-1","Source:immure",0.268233023219693,"Source"
"RandomGoods","callithrix-1","Source:impractical",0.289655077678438,"Source"
"RandomGoods","charles-1","Source:impractical",0.297089302321008,"Source"
"RandomGoods","entrepreneur-1","Source:impractical",0.300139447008617,"Source"
"RandomGoods","forty-eight-1","Source:impractical",0.294508582364272,"Source"
"RandomGoods","gynarchy-1","Source:impractical",0.287196857202281,"Source"
"RandomGoods","maria-1","Source:impractical",0.290566291676801,"Source"
"RandomGoods","plaything-1","Source:impractical",0.29058947923285,"Source"
"RandomGoods","red-striped-1","Source:impractical",0.282555099485848,"Source"
"RandomGoods","sazerac-1","Source:impractical",0.292736863876869,"Source"
"RandomGoods","standee-1","Source:impractical",0.309158295106767,"Source"
"RandomGoods","torso-1","Source:impractical",0.298842440033158,"Source"
"RandomGoods","verboten-1","Source:impractical",0.292911663945907,"Source"
"RandomGoods","are-1","Source:imprecise",0.278469157992189,"Source"
"RandomGoods","calamintha-1","Source:imprecise",0.265007811191243,"Source"
"RandomGoods","cetacean-1","Source:imprecise",0.262749522882548,"Source"
"RandomGoods","clichy-la-garenne-1","Source:imprecise",0.265228266483715,"Source"
"RandomGoods","columba-1","Source:imprecise",0.274458639425537,"Source"
"RandomGoods","continuation-1","Source:imprecise",0.273522321104754,"Source"
"RandomGoods","entrepreneur-1","Source:imprecise",0.26944903354513,"Source"
"RandomGoods","finnish-1","Source:imprecise",0.275065789353742,"Source"
"RandomGoods","hotel-1","Source:imprecise",0.251546933835903,"Source"
"RandomGoods","knockdown-1","Source:imprecise",0.25909975415735,"Source"
"RandomGoods","maltreater-1","Source:imprecise",0.2717573340373,"Source"
"RandomGoods","morula-1","Source:imprecise",0.261302051628343,"Source"
"RandomGoods","myrobalan-1","Source:imprecise",0.27074580761734,"Source"
"RandomGoods","nootka-1","Source:imprecise",0.247102283477419,"Source"
"RandomGoods","orthopnea-1","Source:imprecise",0.268255291086118,"Source"
"RandomGoods","sending-1","Source:imprecise",0.268023141422189,"Source"
"RandomGoods","aalto-1","Source:improvable",0.306007723130766,"Source"
"RandomGoods","behoove-1","Source:improvable",0.308195493925645,"Source"
"RandomGoods","ecology-1","Source:improvable",0.292895345743321,"Source"
"RandomGoods","izmir-1","Source:improvable",0.298766082118645,"Source"
"RandomGoods","pavan-1","Source:improvable",0.315114404495277,"Source"
"RandomGoods","pyrethrum-1","Source:improvable",0.304029807589369,"Source"
"RandomGoods","ramble-1","Source:improvable",0.310602589629561,"Source"
"RandomGoods","synopsis-1","Source:improvable",0.315763580543581,"Source"
"RandomGoods","unfitting-1","Source:improvable",0.307004982842481,"Source"
"RandomGoods","unpersuaded-1","Source:improvable",0.305287427724225,"Source"
"RandomGoods","bangle-1","Source:incomplete",0.306803471547722,"Source"
"RandomGoods","booze-up-1","Source:incomplete",0.294999474373461,"Source"
"RandomGoods","changefulness-1","Source:incomplete",0.310179732764025,"Source"
"RandomGoods","intradepartmental-1","Source:incomplete",0.296433919510247,"Source"
"RandomGoods","iridic-1","Source:incomplete",0.296055612337347,"Source"
"RandomGoods","loins-1","Source:incomplete",0.297118512149951,"Source"
"RandomGoods","materialistically-1","Source:incomplete",0.281169130922575,"Source"
"RandomGoods","rani-1","Source:incomplete",0.280281431869885,"Source"
"RandomGoods","reformulate-1","Source:incomplete",0.299472256434381,"Source"
"RandomGoods","saute-1","Source:incomplete",0.28906315808021,"Source"
"RandomGoods","yugoslavian-1","Source:incomplete",0.295489363184836,"Source"
"RandomGoods","brevicipitidae-1","Source:inconsistently",0.320336181287734,"Source"
"RandomGoods","ecology-1","Source:inconsistently",0.303196534849477,"Source"
"RandomGoods","profitably-1","Source:inconsistently",0.323715574371791,"Source"
"RandomGoods","synopsis-1","Source:inconsistently",0.326869050136351,"Source"
"RandomGoods","thermopylae-1","Source:inconsistently",0.31106808301396,"Source"
"RandomGoods","unmyelinated-1","Source:inconsistently",0.325939623616045,"Source"
"RandomGoods","upstager-1","Source:inconsistently",0.312600698160847,"Source"
"RandomGoods","vaporiser-1","Source:inconsistently",0.310168629031584,"Source"
"RandomGoods","wellhead-1","Source:inconsistently",0.331148995779278,"Source"
"RandomGoods","blameable-1","Source:innovate",0.344143701732001,"Source"
"RandomGoods","cloven-hoofed-1","Source:innovate",0.329260424631842,"Source"
"RandomGoods","comprehendible-1","Source:innovate",0.338508273021102,"Source"
"RandomGoods","diametrical-1","Source:innovate",0.327428436106178,"Source"
"RandomGoods","godliness-1","Source:innovate",0.350578642356573,"Source"
"RandomGoods","population-1","Source:innovate",0.346607661603063,"Source"
"RandomGoods","reformulate-1","Source:innovate",0.346140293191444,"Source"
"RandomGoods","campylotropous-1","Source:island",0.320047325296859,"Source"
"RandomGoods","chaldaea-1","Source:island",0.315122278390222,"Source"
"RandomGoods","cryptanalyst-1","Source:island",0.307659737033838,"Source"
"RandomGoods","fluoride-1","Source:island",0.299140045085106,"Source"
"RandomGoods","mangle-1","Source:island",0.293846628656276,"Source"
"RandomGoods","norethynodrel-1","Source:island",0.299790042741999,"Source"
"RandomGoods","prepay-1","Source:island",0.317642143801265,"Source"
"RandomGoods","saute-1","Source:island",0.298562003655411,"Source"
"RandomGoods","scriabin-1","Source:island",0.300546416275162,"Source"
"RandomGoods","toyota-1","Source:island",0.309804218087446,"Source"
"RandomGoods","agon-1","Source:jeering",0.272967007311341,"Source"
"RandomGoods","bewitchery-1","Source:jeering",0.281993530709473,"Source"
"RandomGoods","cephalalgia-1","Source:jeering",0.280722114041433,"Source"
"RandomGoods","continuation-1","Source:jeering",0.287983025952568,"Source"
"RandomGoods","jovially-1","Source:jeering",0.268449108010337,"Source"
"RandomGoods","kore-1","Source:jeering",0.274548137495935,"Source"
"RandomGoods","lechanorales-1","Source:jeering",0.272378940921473,"Source"
"RandomGoods","nebraska-1","Source:jeering",0.281928452807125,"Source"
"RandomGoods","nidulariaceae-1","Source:jeering",0.276908459002521,"Source"
"RandomGoods","slap-up-1","Source:jeering",0.280647026475124,"Source"
"RandomGoods","tinkerer-1","Source:jeering",0.276308509180319,"Source"
"RandomGoods","triennial-1","Source:jeering",0.283346829981447,"Source"
"RandomGoods","vaudois-1","Source:jeering",0.263420746260236,"Source"
"RandomGoods","xxiv-1","Source:jeering",0.291033609208702,"Source"
"RandomGoods","actinopoda-1","Source:jimsonweed",0.275214113591266,"Source"
"RandomGoods","arugula-1","Source:jimsonweed",0.2748450542722,"Source"
"RandomGoods","blameable-1","Source:jimsonweed",0.272988194334721,"Source"
"RandomGoods","campylotropous-1","Source:jimsonweed",0.284100508447463,"Source"
"RandomGoods","ecology-1","Source:jimsonweed",0.259998162991645,"Source"
"RandomGoods","greenbelt-1","Source:jimsonweed",0.274763486601107,"Source"
"RandomGoods","jovially-1","Source:jimsonweed",0.268449108010337,"Source"
"RandomGoods","lummox-1","Source:jimsonweed",0.271194983528837,"Source"
"RandomGoods","mangle-1","Source:jimsonweed",0.260842600479123,"Source"
"RandomGoods","morula-1","Source:jimsonweed",0.275116689605469,"Source"
"RandomGoods","narcoterrorism-1","Source:jimsonweed",0.270953891997149,"Source"
"RandomGoods","overgeneralise-1","Source:jimsonweed",0.269589912728504,"Source"
"RandomGoods","potentilla-1","Source:jimsonweed",0.275792564686286,"Source"
"RandomGoods","shawn-1","Source:jimsonweed",0.276787489972463,"Source"
"RandomGoods","calamintha-1","Source:lawful",0.337735108150684,"Source"
"RandomGoods","condom-1","Source:lawful",0.33149055738938,"Source"
"RandomGoods","lechanorales-1","Source:lawful",0.329698478508552,"Source"
"RandomGoods","overgeneralise-1","Source:lawful",0.326322526062931,"Source"
"RandomGoods","plaything-1","Source:lawful",0.332468858560704,"Source"
"RandomGoods","tripinnate-1","Source:lawful",0.326749540829968,"Source"
"RandomGoods","upstager-1","Source:lawful",0.324473628666434,"Source"
"RandomGoods","vaporiser-1","Source:lawful",0.321949186782003,"Source"
"RandomGoods","ascribable-1","Source:licorice",0.296126537001518,"Source"
"RandomGoods","behoove-1","Source:licorice",0.298390155778358,"Source"
"RandomGoods","brevicipitidae-1","Source:licorice",0.299607332249638,"Source"
"RandomGoods","chrysolite-1","Source:licorice",0.291955985345852,"Source"
"RandomGoods","herbicide-1","Source:licorice",0.309463414498288,"Source"
"RandomGoods","infiltration-1","Source:licorice",0.29548010146562,"Source"
"RandomGoods","leptodactylus-1","Source:licorice",0.304241269529108,"Source"
"RandomGoods","mangle-1","Source:licorice",0.28449780424384,"Source"
"RandomGoods","selznick-1","Source:licorice",0.295767442336769,"Source"
"RandomGoods","triennial-1","Source:licorice",0.309042889547583,"Source"
"RandomGoods","wheezing-1","Source:licorice",0.295418618251025,"Source"
"RandomGoods","dealfish-1","Source:lieutenancy",0.291943126154745,"Source"
"RandomGoods","entrepreneur-1","Source:lieutenancy",0.309421968901901,"Source"
"RandomGoods","h2o-1","Source:lieutenancy",0.317079532359206,"Source"
"RandomGoods","hardball-1","Source:lieutenancy",0.291506262538566,"Source"
"RandomGoods","izmir-1","Source:lieutenancy",0.289260743721907,"Source"
"RandomGoods","knockdown-1","Source:lieutenancy",0.29753736734015,"Source"
"RandomGoods","leontief-1","Source:lieutenancy",0.304658002864984,"Source"
"RandomGoods","lousy-1","Source:lieutenancy",0.292816567434628,"Source"
"RandomGoods","red-striped-1","Source:lieutenancy",0.29129378386465,"Source"
"RandomGoods","reliever-1","Source:lieutenancy",0.319806187060558,"Source"
"RandomGoods","shawn-1","Source:lieutenancy",0.301888698374758,"Source"
"RandomGoods","condom-1","Source:limey",0.273859458968798,"Source"
"RandomGoods","etiological-1","Source:limey",0.27785093187101,"Source"
"RandomGoods","fluoride-1","Source:limey",0.265541475239161,"Source"
"RandomGoods","garbed-1","Source:limey",0.280218904264698,"Source"
"RandomGoods","lascivious-1","Source:limey",0.280957905386631,"Source"
"RandomGoods","loins-1","Source:limey",0.272413931508786,"Source"
"RandomGoods","pisser-1","Source:limey",0.280182760042666,"Source"
"RandomGoods","prosecution-1","Source:limey",0.283131566675386,"Source"
"RandomGoods","selznick-1","Source:limey",0.271175199405261,"Source"
"RandomGoods","shawn-1","Source:limey",0.276787489972463,"Source"
"RandomGoods","torso-1","Source:limey",0.282468447776031,"Source"
"RandomGoods","trapezius-1","Source:limey",0.280703288422685,"Source"
"RandomGoods","undulatory-1","Source:limey",0.275519661382017,"Source"
"RandomGoods","unmyelinated-1","Source:limey",0.27950089676464,"Source"
"RandomGoods","booze-up-1","Source:living",0.340970498458597,"Source"
"RandomGoods","depigmentation-1","Source:living",0.322887327672307,"Source"
"RandomGoods","hospitalisation-1","Source:living",0.322903161129412,"Source"
"RandomGoods","nootka-1","Source:living",0.327979603214861,"Source"
"RandomGoods","red-striped-1","Source:living",0.336687334420402,"Source"
"RandomGoods","toyota-1","Source:living",0.346689824686473,"Source"
"RandomGoods","wheezing-1","Source:living",0.341454959311154,"Source"
"RandomGoods","actinopoda-1","Source:loosen",0.320940596742691,"Source"
"RandomGoods","bewitchery-1","Source:loosen",0.328846405594909,"Source"
"RandomGoods","booze-up-1","Source:loosen",0.315409520832237,"Source"
"RandomGoods","certitude-1","Source:loosen",0.288478181388876,"Source"
"RandomGoods","comprehendible-1","Source:loosen",0.313131877021608,"Source"
"RandomGoods","leaner-1","Source:loosen",0.335484371600023,"Source"
"RandomGoods","loins-1","Source:loosen",0.317675167885093,"Source"
"RandomGoods","potentilla-1","Source:loosen",0.3216151567687,"Source"
"RandomGoods","rani-1","Source:loosen",0.299673185221807,"Source"
"RandomGoods","actinopoda-1","Source:mainly",0.275214113591266,"Source"
"RandomGoods","antimycotic-1","Source:mainly",0.275403277274163,"Source"
"RandomGoods","brigand-1","Source:mainly",0.288788405575069,"Source"
"RandomGoods","clichy-la-garenne-1","Source:mainly",0.279250477407588,"Source"
"RandomGoods","moult-1","Source:mainly",0.269161150335413,"Source"
"RandomGoods","polypropenonitrile-1","Source:mainly",0.279213914426996,"Source"
"RandomGoods","selznick-1","Source:mainly",0.271175199405261,"Source"
"RandomGoods","spur-1","Source:mainly",0.282887929077017,"Source"
"RandomGoods","tinkerer-1","Source:mainly",0.276308509180319,"Source"
"RandomGoods","toyota-1","Source:mainly",0.275007878276044,"Source"
"RandomGoods","triennial-1","Source:mainly",0.283346829981447,"Source"
"RandomGoods","twelfth-1","Source:mainly",0.280265886788434,"Source"
"RandomGoods","vaporiser-1","Source:mainly",0.265976897809484,"Source"
"RandomGoods","yugoslavian-1","Source:mainly",0.270920241763946,"Source"
"RandomGoods","anchor-1","Source:manganese",0.354670869960055,"Source"
"RandomGoods","diametrical-1","Source:manganese",0.342484278891975,"Source"
"RandomGoods","hospitalisation-1","Source:manganese",0.337750922328213,"Source"
"RandomGoods","mangle-1","Source:manganese",0.343952704122358,"Source"
"RandomGoods","prostatectomy-1","Source:manganese",0.355748062066671,"Source"
"RandomGoods","tinkerer-1","Source:manganese",0.364346386403223,"Source"
"RandomGoods","are-1","Source:mansion",0.293191394505391,"Source"
"RandomGoods","attainment-1","Source:mansion",0.265260332868944,"Source"
"RandomGoods","brigand-1","Source:mansion",0.288788405575069,"Source"
"RandomGoods","cetacean-1","Source:mansion",0.276640686440835,"Source"
"RandomGoods","cetaceous-1","Source:mansion",0.262560514547528,"Source"
"RandomGoods","cheaply-1","Source:mansion",0.274290056635266,"Source"
"RandomGoods","condom-1","Source:mansion",0.273859458968798,"Source"
"RandomGoods","cryptanalyst-1","Source:mansion",0.27310425931244,"Source"
"RandomGoods","dispatch-1","Source:mansion",0.268701992023644,"Source"
"RandomGoods","fucoid-1","Source:mansion",0.285529540672012,"Source"
"RandomGoods","standee-1","Source:mansion",0.29221908282573,"Source"
"RandomGoods","synopsis-1","Source:mansion",0.280297901875649,"Source"
"RandomGoods","thermopylae-1","Source:mansion",0.26674820076395,"Source"
"RandomGoods","vaudois-1","Source:mansion",0.263420746260236,"Source"
"RandomGoods","belly-up-1","Source:masculine",0.335115658168425,"Source"
"RandomGoods","chock-full-1","Source:masculine",0.314244223471424,"Source"
"RandomGoods","ecology-1","Source:masculine",0.292895345743321,"Source"
"RandomGoods","experiment-1","Source:masculine",0.319787804017461,"Source"
"RandomGoods","izmir-1","Source:masculine",0.298766082118645,"Source"
"RandomGoods","norethynodrel-1","Source:masculine",0.299790042741999,"Source"
"RandomGoods","profitably-1","Source:masculine",0.312717245021269,"Source"
"RandomGoods","rani-1","Source:masculine",0.289491702928328,"Source"
"RandomGoods","red-striped-1","Source:masculine",0.300865929579527,"Source"
"RandomGoods","toyota-1","Source:masculine",0.309804218087446,"Source"
"RandomGoods","agon-1","Source:meditate",0.297721745100084,"Source"
"RandomGoods","chaldaea-1","Source:meditate",0.305096562381198,"Source"
"RandomGoods","hospitalisation-1","Source:meditate",0.279368048664985,"Source"
"RandomGoods","mangle-1","Source:meditate",0.28449780424384,"Source"
"RandomGoods","materialistically-1","Source:meditate",0.281169130922575,"Source"
"RandomGoods","nusku-1","Source:meditate",0.303663675838345,"Source"
"RandomGoods","prosecution-1","Source:meditate",0.308808104517085,"Source"
"RandomGoods","skeleton-1","Source:meditate",0.306286484956388,"Source"
"RandomGoods","tripinnate-1","Source:meditate",0.294423158552443,"Source"
"RandomGoods","vaudois-1","Source:meditate",0.287309756020121,"Source"
"RandomGoods","woodlouse-1","Source:meditate",0.302471661795656,"Source"
"RandomGoods","cephalalgia-1","Source:melancholic",0.288545247665594,"Source"
"RandomGoods","dealfish-1","Source:melancholic",0.275128231585233,"Source"
"RandomGoods","dermatomycosis-1","Source:melancholic",0.28754245945496,"Source"
"RandomGoods","fictionalisation-1","Source:melancholic",0.297167885989757,"Source"
"RandomGoods","loins-1","Source:melancholic",0.280005533597397,"Source"
"RandomGoods","maltreater-1","Source:melancholic",0.294098419783187,"Source"
"RandomGoods","nebraska-1","Source:melancholic",0.289785204550017,"Source"
"RandomGoods","oxidation-reduction-1","Source:melancholic",0.288882210473143,"Source"
"RandomGoods","parentage-1","Source:melancholic",0.289814709002701,"Source"
"RandomGoods","reniform-1","Source:melancholic",0.292785944228939,"Source"
"RandomGoods","slap-up-1","Source:melancholic",0.288468067567079,"Source"
"RandomGoods","standee-1","Source:melancholic",0.300362612737085,"Source"
"RandomGoods","vivacity-1","Source:melancholic",0.289781895053436,"Source"
"RandomGoods","bangle-1","Source:memorably",0.297599503414223,"Source"
"RandomGoods","barbital-1","Source:memorably",0.275033142401601,"Source"
"RandomGoods","chlorobenzylidenemalononitrile-1","Source:memorably",0.290467226215661,"Source"
"RandomGoods","creosote-1","Source:memorably",0.309817985334342,"Source"
"RandomGoods","definable-1","Source:memorably",0.305494179496641,"Source"
"RandomGoods","desirability-1","Source:memorably",0.282726366204077,"Source"
"RandomGoods","parentage-1","Source:memorably",0.298301511348774,"Source"
