"IngestionRunID","Item","TagType","Value","Weight"
"WLExampleData","Statistics-GasFurnaceData","ColumnsCount","Dimension-2:2",0.9999999999999999
"WLExampleData","Statistics-GilgaiSoil","ColumnsCount","Dimension-2:9",1.0
"WLExampleData","Statistics-GreatBritanAutoDeaths","ColumnsCount","Dimension-2:1",1.0
"WLExampleData","Statistics-GuineaPigToothGrowth","ColumnsCount","Dimension-2:3",1.0
"WLExampleData","Statistics-Hodgkins","ColumnsCount","Dimension-2:6",1.0
"WLExampleData","Statistics-IBMStockClosingPrices","ColumnsCount","Dimension-2:1",1.0
"WLExampleData","Statistics-IndomethicinPharmacokinetics","ColumnsCount","Dimension-2:3",1.0
"WLExampleData","Statistics-InternationalAirlinePassengers","ColumnsCount","Dimension-2:13",0.9999999999999999
"WLExampleData","Statistics-KaleDDT","ColumnsCount","Dimension-2:1",1.0
"WLExampleData","Statistics-KidneyInfection","ColumnsCount","Dimension-2:3",1.0
"WLExampleData","Statistics-KidneyTransplant","ColumnsCount","Dimension-2:5",1.0
"WLExampleData","Statistics-LakeMeadLevels","ColumnsCount","Dimension-2:13",0.9999999999999999
"WLExampleData","Statistics-LarynxCancer","ColumnsCount","Dimension-2:5",1.0
"WLExampleData","Statistics-LifeCycleSavings","ColumnsCount","Dimension-2:5",1.0
"WLExampleData","Statistics-LoblollyTreeGrowth","ColumnsCount","Dimension-2:3",1.0
"WLExampleData","Statistics-LosAngelesOzoneReadings","ColumnsCount","Dimension-2:13",0.9999999999999999
"WLExampleData","Statistics-MahanadiRiverFlow","ColumnsCount","Dimension-2:1",1.0
"WLExampleData","Statistics-MarkTwainAuthorship","ColumnsCount","Dimension-2:3",1.0
"WLExampleData","Statistics-MercuryVaporPressure","ColumnsCount","Dimension-2:2",0.9999999999999999
"WLExampleData","Statistics-MinkFurSales","ColumnsCount","Dimension-2:1",1.0
"WLExampleData","Statistics-MotorFailures","ColumnsCount","Dimension-2:3",1.0
"WLExampleData","Statistics-NewcombLightSpeed","ColumnsCount","Dimension-2:1",1.0
"WLExampleData","Statistics-NickelContent","ColumnsCount","Dimension-2:1",1.0
"WLExampleData","Statistics-OldFaithful","ColumnsCount","Dimension-2:2",0.9999999999999999
"WLExampleData","Statistics-OrangeTreeGrowth","ColumnsCount","Dimension-2:3",1.0
"WLExampleData","Statistics-OtitisMedia","ColumnsCount","Dimension-2:5",1.0
"WLExampleData","Statistics-OzoneConcentrations","ColumnsCount","Dimension-2:3",1.0
"WLExampleData","Statistics-PlantGrowth","ColumnsCount","Dimension-2:2",0.9999999999999999
"WLExampleData","Statistics-Psychiatric","ColumnsCount","Dimension-2:4",1.0
"WLExampleData","Statistics-PuromycinReactionVelocity","ColumnsCount","Dimension-2:3",1.0
"WLExampleData","Statistics-QuarterlyRevenue","ColumnsCount","Dimension-2:5",1.0
"WLExampleData","Statistics-RainfallSeeding","ColumnsCount","Dimension-2:2",0.9999999999999999
"WLExampleData","Statistics-RiverLengths","ColumnsCount","Dimension-2:1",1.0
"WLExampleData","Statistics-ScientificDiscoveries","ColumnsCount","Dimension-2:1",1.0
"WLExampleData","Statistics-ScottishHillRaces","ColumnsCount","Dimension-2:4",1.0
"WLExampleData","Statistics-SingerHeights","ColumnsCount","Dimension-2:2",0.9999999999999999
"WLExampleData","Statistics-SoporificDrugs","ColumnsCount","Dimension-2:3",1.0
"WLExampleData","Statistics-SP500","ColumnsCount","Dimension-2:1",1.0
"WLExampleData","Statistics-SpeedOfLight","ColumnsCount","Dimension-2:3",1.0
"WLExampleData","Statistics-StacklossPlant","ColumnsCount","Dimension-2:4",1.0
"WLExampleData","Statistics-SwissBankNotes","ColumnsCount","Dimension-2:7",1.0
"WLExampleData","Statistics-SwissFertility","ColumnsCount","Dimension-2:6",1.0
"WLExampleData","Statistics-Terrorism","ColumnsCount","Dimension-2:1",1.0
"WLExampleData","Statistics-TimeToAIDS","ColumnsCount","Dimension-2:3",1.0
"WLExampleData","Statistics-TopOilFields2001","ColumnsCount","Dimension-2:3",1.0
"WLExampleData","Statistics-UgandaVolcanoes","ColumnsCount","Dimension-2:2",0.9999999999999999
"WLExampleData","Statistics-UKLungDiseaseDeaths","ColumnsCount","Dimension-2:1",1.0
"WLExampleData","Statistics-UKUnemployment","ColumnsCount","Dimension-2:4",1.0
"WLExampleData","Statistics-UniversitySalaries","ColumnsCount","Dimension-2:4",1.0
"WLExampleData","Statistics-USAccidentalDeaths","ColumnsCount","Dimension-2:1",1.0
"WLExampleData","Statistics-USArrests","ColumnsCount","Dimension-2:5",1.0
"WLExampleData","Statistics-USCars1993","ColumnsCount","Dimension-2:26",1.0
"WLExampleData","Statistics-USCityTemperature","ColumnsCount","Dimension-2:4",1.0
"WLExampleData","Statistics-USEarthquakes","ColumnsCount","Dimension-2:7",1.0
"WLExampleData","Statistics-USHogPrices","ColumnsCount","Dimension-2:2",0.9999999999999999
"WLExampleData","Statistics-USHurricaneLoss","ColumnsCount","Dimension-2:4",1.0
"WLExampleData","Statistics-USLifeTable2003","ColumnsCount","Dimension-2:8",0.9999999999999999
"WLExampleData","Statistics-USStateIncome","ColumnsCount","Dimension-2:2",0.9999999999999999
"WLExampleData","Statistics-WarpBreaks","ColumnsCount","Dimension-2:3",1.0
"WLExampleData","Statistics-WesternUgandaBorder","ColumnsCount","Dimension-2:2",0.9999999999999999
"WLExampleData","Statistics-WolfSunspotNumbers","ColumnsCount","Dimension-2:1",1.0
"WLExampleData","Statistics-AirlinePassengerMiles","RowsCount","Dimension-1:24",0.9999999999999999
"WLExampleData","Statistics-AirplaneGlass","RowsCount","Dimension-1:31",0.9999999999999999
"WLExampleData","Statistics-AnimalWeights","RowsCount","Dimension-1:28",1.0
"WLExampleData","Statistics-AnorexiaTreatment","RowsCount","Dimension-1:72",0.9999999999999999
"WLExampleData","Statistics-AnscombeRegressionLines","RowsCount","Dimension-1:11",1.0
"WLExampleData","Statistics-AustraliaAIDS","RowsCount","Dimension-1:2843",1.0
"WLExampleData","Statistics-AustraliaRainfall","RowsCount","Dimension-1:47",1.0
"WLExampleData","Statistics-Baboon","RowsCount","Dimension-1:152",1.0
"WLExampleData","Statistics-BatchChemicalProcessYields","RowsCount","Dimension-1:70",1.0
"WLExampleData","Statistics-BeaverBodyTemperatures","RowsCount","Dimension-1:114",1.0
"WLExampleData","Statistics-BelgianCalls","RowsCount","Dimension-1:24",0.9999999999999999
"WLExampleData","Statistics-BiochemicalOxygenDemand","RowsCount","Dimension-1:6",1.0
"WLExampleData","Statistics-BirthWeightRisk","RowsCount","Dimension-1:189",1.0
"WLExampleData","Statistics-BlackCherryTrees","RowsCount","Dimension-1:31",0.9999999999999999
"WLExampleData","Statistics-BoforsSteel","RowsCount","Dimension-1:389",1.0
"WLExampleData","Statistics-BoilingAlps","RowsCount","Dimension-1:17",1.0
"WLExampleData","Statistics-BoneMarrowLeukemia","RowsCount","Dimension-1:137",1.0
"WLExampleData","Statistics-BoneMarrowTransplants","RowsCount","Dimension-1:101",1.0
"WLExampleData","Statistics-BostonHomes","RowsCount","Dimension-1:506",1.0
"WLExampleData","Statistics-BuffaloSnow","RowsCount","Dimension-1:63",1.0
"WLExampleData","Statistics-Cabbages","RowsCount","Dimension-1:60",0.9999999999999999
"WLExampleData","Statistics-CarStoppingDistances","RowsCount","Dimension-1:50",0.9999999999999999
"WLExampleData","Statistics-CementHeat","RowsCount","Dimension-1:13",1.0
"WLExampleData","Statistics-CeramicStrength","RowsCount","Dimension-1:480",1.0
"WLExampleData","Statistics-ChanningHouse","RowsCount","Dimension-1:462",1.0
"WLExampleData","Statistics-ChemicalProcessConcentrations","RowsCount","Dimension-1:197",1.0
"WLExampleData","Statistics-ChemicalProcessTemperatures","RowsCount","Dimension-1:226",1.0
"WLExampleData","Statistics-ChemicalProcessViscosityReadings","RowsCount","Dimension-1:310",1.0
"WLExampleData","Statistics-ChickenWeight","RowsCount","Dimension-1:71",1.0
"WLExampleData","Statistics-CopperLevels","RowsCount","Dimension-1:24",0.9999999999999999
"WLExampleData","Statistics-CosmeticDeterioration","RowsCount","Dimension-1:95",1.0
"WLExampleData","Statistics-CPUPerformance","RowsCount","Dimension-1:209",1.0
"WLExampleData","Statistics-CrabMeasures","RowsCount","Dimension-1:200",1.0
"WLExampleData","Statistics-Cushings","RowsCount","Dimension-1:27",1.0
"WLExampleData","Statistics-CyrtoideaeLength","RowsCount","Dimension-1:100",0.9999999999999999
"WLExampleData","Statistics-DenmarkMelanoma","RowsCount","Dimension-1:205",1.0
"WLExampleData","Statistics-DNaseAssay","RowsCount","Dimension-1:176",1.0
"WLExampleData","Statistics-EarthquakeWaitingTimes","RowsCount","Dimension-1:62",1.0
"WLExampleData","Statistics-EconomicFluctuation","RowsCount","Dimension-1:16",1.0
"WLExampleData","Statistics-EmployeeAttitude","RowsCount","Dimension-1:30",0.9999999999999999
"WLExampleData","Statistics-EsophagealCancer","RowsCount","Dimension-1:88",1.0
"WLExampleData","Statistics-FatigueLifeFailures","RowsCount","Dimension-1:22",1.0
"WLExampleData","Statistics-FemaleHeightsAndWeights","RowsCount","Dimension-1:15",1.0
"WLExampleData","Statistics-FiberStrength","RowsCount","Dimension-1:3000",1.0
"WLExampleData","Statistics-FisherCats","RowsCount","Dimension-1:144",1.0
"WLExampleData","Statistics-FisherIris","RowsCount","Dimension-1:150",1.0
"WLExampleData","Statistics-FlyAsh","RowsCount","Dimension-1:211",1.0
"WLExampleData","Statistics-Formaldehyde","RowsCount","Dimension-1:6",1.0
"WLExampleData","Statistics-GAGUrineLevels","RowsCount","Dimension-1:314",1.0
"WLExampleData","Statistics-GalaxyVelocity","RowsCount","Dimension-1:82",1.0
"WLExampleData","Statistics-GasFurnaceData","RowsCount","Dimension-1:296",1.0
"WLExampleData","Statistics-GilgaiSoil","RowsCount","Dimension-1:365",1.0
"WLExampleData","Statistics-GreatBritanAutoDeaths","RowsCount","Dimension-1:192",1.0
"WLExampleData","Statistics-GuineaPigToothGrowth","RowsCount","Dimension-1:60",0.9999999999999999
"WLExampleData","Statistics-Hodgkins","RowsCount","Dimension-1:43",1.0
"WLExampleData","Statistics-IBMStockClosingPrices","RowsCount","Dimension-1:369",1.0
"WLExampleData","Statistics-IndomethicinPharmacokinetics","RowsCount","Dimension-1:66",1.0
"WLExampleData","Statistics-InternationalAirlinePassengers","RowsCount","Dimension-1:12",1.0
"WLExampleData","Statistics-KaleDDT","RowsCount","Dimension-1:15",1.0
"WLExampleData","Statistics-KidneyInfection","RowsCount","Dimension-1:119",1.0
"WLExampleData","Statistics-KidneyTransplant","RowsCount","Dimension-1:863",1.0
"WLExampleData","Statistics-LakeMeadLevels","RowsCount","Dimension-1:75",1.0
"WLExampleData","Statistics-LarynxCancer","RowsCount","Dimension-1:90",1.0
"WLExampleData","Statistics-LifeCycleSavings","RowsCount","Dimension-1:50",0.9999999999999999
"WLExampleData","Statistics-LoblollyTreeGrowth","RowsCount","Dimension-1:83",1.0
"WLExampleData","Statistics-LosAngelesOzoneReadings","RowsCount","Dimension-1:18",1.0
"WLExampleData","Statistics-MahanadiRiverFlow","RowsCount","Dimension-1:22",1.0
"WLExampleData","Statistics-MarkTwainAuthorship","RowsCount","Dimension-1:13",1.0
"WLExampleData","Statistics-MercuryVaporPressure","RowsCount","Dimension-1:19",1.0
"WLExampleData","Statistics-MinkFurSales","RowsCount","Dimension-1:62",1.0
"WLExampleData","Statistics-MotorFailures","RowsCount","Dimension-1:40",1.0
"WLExampleData","Statistics-NewcombLightSpeed","RowsCount","Dimension-1:66",1.0
"WLExampleData","Statistics-NickelContent","RowsCount","Dimension-1:31",0.9999999999999999
"WLExampleData","Statistics-OldFaithful","RowsCount","Dimension-1:272",1.0
"WLExampleData","Statistics-OrangeTreeGrowth","RowsCount","Dimension-1:35",1.0
"WLExampleData","Statistics-OtitisMedia","RowsCount","Dimension-1:220",1.0
"WLExampleData","Statistics-OzoneConcentrations","RowsCount","Dimension-1:284",1.0
"WLExampleData","Statistics-PlantGrowth","RowsCount","Dimension-1:30",0.9999999999999999
"WLExampleData","Statistics-Psychiatric","RowsCount","Dimension-1:26",1.0
"WLExampleData","Statistics-PuromycinReactionVelocity","RowsCount","Dimension-1:23",1.0
"WLExampleData","Statistics-QuarterlyRevenue","RowsCount","Dimension-1:39",1.0
"WLExampleData","Statistics-RainfallSeeding","RowsCount","Dimension-1:52",1.0
"WLExampleData","Statistics-RiverLengths","RowsCount","Dimension-1:141",1.0
"WLExampleData","Statistics-ScientificDiscoveries","RowsCount","Dimension-1:100",0.9999999999999999
"WLExampleData","Statistics-ScottishHillRaces","RowsCount","Dimension-1:35",1.0
"WLExampleData","Statistics-SingerHeights","RowsCount","Dimension-1:235",1.0
"WLExampleData","Statistics-SoporificDrugs","RowsCount","Dimension-1:20",1.0
"WLExampleData","Statistics-SP500","RowsCount","Dimension-1:2780",1.0
"WLExampleData","Statistics-SpeedOfLight","RowsCount","Dimension-1:100",0.9999999999999999
"WLExampleData","Statistics-StacklossPlant","RowsCount","Dimension-1:21",1.0
"WLExampleData","Statistics-SwissBankNotes","RowsCount","Dimension-1:200",1.0
"WLExampleData","Statistics-SwissFertility","RowsCount","Dimension-1:47",1.0
"WLExampleData","Statistics-Terrorism","RowsCount","Dimension-1:9101",1.0
"WLExampleData","Statistics-TimeToAIDS","RowsCount","Dimension-1:295",1.0
"WLExampleData","Statistics-TopOilFields2001","RowsCount","Dimension-1:116",1.0
"WLExampleData","Statistics-UgandaVolcanoes","RowsCount","Dimension-1:120",1.0
"WLExampleData","Statistics-UKLungDiseaseDeaths","RowsCount","Dimension-1:72",0.9999999999999999
"WLExampleData","Statistics-UKUnemployment","RowsCount","Dimension-1:60",0.9999999999999999
"WLExampleData","Statistics-UniversitySalaries","RowsCount","Dimension-1:25438",1.0
"WLExampleData","Statistics-USAccidentalDeaths","RowsCount","Dimension-1:72",0.9999999999999999
"WLExampleData","Statistics-USArrests","RowsCount","Dimension-1:50",0.9999999999999999
"WLExampleData","Statistics-USCars1993","RowsCount","Dimension-1:93",1.0
"WLExampleData","Statistics-USCityTemperature","RowsCount","Dimension-1:360",1.0
"WLExampleData","Statistics-USEarthquakes","RowsCount","Dimension-1:3567",1.0
"WLExampleData","Statistics-USHogPrices","RowsCount","Dimension-1:82",1.0
"WLExampleData","Statistics-USHurricaneLoss","RowsCount","Dimension-1:30",0.9999999999999999
"WLExampleData","Statistics-USLifeTable2003","RowsCount","Dimension-1:101",1.0
"WLExampleData","Statistics-USStateIncome","RowsCount","Dimension-1:50",0.9999999999999999
"WLExampleData","Statistics-WarpBreaks","RowsCount","Dimension-1:54",1.0
"WLExampleData","Statistics-WesternUgandaBorder","RowsCount","Dimension-1:396",1.0
"WLExampleData","Statistics-WolfSunspotNumbers","RowsCount","Dimension-1:100",0.9999999999999999
"WLExampleData","Statistics-AirlinePassengerMiles","ObservationCount","ObservationCount:24",0.9999999999999999
"WLExampleData","Statistics-AirplaneGlass","ObservationCount","ObservationCount:31",0.9999999999999999
"WLExampleData","Statistics-AnimalWeights","ObservationCount","ObservationCount:28",1.0
"WLExampleData","Statistics-AnorexiaTreatment","ObservationCount","ObservationCount:72",0.9999999999999999
"WLExampleData","Statistics-AnscombeRegressionLines","ObservationCount","ObservationCount:11",1.0
"WLExampleData","Statistics-AustraliaAIDS","ObservationCount","ObservationCount:2843",1.0
"WLExampleData","Statistics-AustraliaRainfall","ObservationCount","ObservationCount:47",1.0
"WLExampleData","Statistics-Baboon","ObservationCount","ObservationCount:152",1.0
"WLExampleData","Statistics-BatchChemicalProcessYields","ObservationCount","ObservationCount:70",1.0
"WLExampleData","Statistics-BeaverBodyTemperatures","ObservationCount","ObservationCount:114",1.0
"WLExampleData","Statistics-BelgianCalls","ObservationCount","ObservationCount:24",0.9999999999999999
"WLExampleData","Statistics-BiochemicalOxygenDemand","ObservationCount","ObservationCount:6",1.0
"WLExampleData","Statistics-BirthWeightRisk","ObservationCount","ObservationCount:189",1.0
"WLExampleData","Statistics-BlackCherryTrees","ObservationCount","ObservationCount:31",0.9999999999999999
"WLExampleData","Statistics-BoforsSteel","ObservationCount","ObservationCount:389",1.0
"WLExampleData","Statistics-BoilingAlps","ObservationCount","ObservationCount:17",1.0
"WLExampleData","Statistics-BoneMarrowLeukemia","ObservationCount","ObservationCount:137",1.0
"WLExampleData","Statistics-BoneMarrowTransplants","ObservationCount","ObservationCount:101",1.0
"WLExampleData","Statistics-BostonHomes","ObservationCount","ObservationCount:506",1.0
"WLExampleData","Statistics-BuffaloSnow","ObservationCount","ObservationCount:63",1.0
"WLExampleData","Statistics-Cabbages","ObservationCount","ObservationCount:60",0.9999999999999999
"WLExampleData","Statistics-CarStoppingDistances","ObservationCount","ObservationCount:50",0.9999999999999999
"WLExampleData","Statistics-CementHeat","ObservationCount","ObservationCount:13",1.0
"WLExampleData","Statistics-CeramicStrength","ObservationCount","ObservationCount:480",1.0
"WLExampleData","Statistics-ChanningHouse","ObservationCount","ObservationCount:462",1.0
"WLExampleData","Statistics-ChemicalProcessConcentrations","ObservationCount","ObservationCount:197",1.0
"WLExampleData","Statistics-ChemicalProcessTemperatures","ObservationCount","ObservationCount:226",1.0
"WLExampleData","Statistics-ChemicalProcessViscosityReadings","ObservationCount","ObservationCount:310",1.0
"WLExampleData","Statistics-ChickenWeight","ObservationCount","ObservationCount:71",1.0
"WLExampleData","Statistics-CopperLevels","ObservationCount","ObservationCount:24",0.9999999999999999
"WLExampleData","Statistics-CosmeticDeterioration","ObservationCount","ObservationCount:95",1.0
"WLExampleData","Statistics-CPUPerformance","ObservationCount","ObservationCount:209",1.0
"WLExampleData","Statistics-CrabMeasures","ObservationCount","ObservationCount:200",1.0
"WLExampleData","Statistics-Cushings","ObservationCount","ObservationCount:27",1.0
"WLExampleData","Statistics-CyrtoideaeLength","ObservationCount","ObservationCount:100",0.9999999999999999
"WLExampleData","Statistics-DenmarkMelanoma","ObservationCount","ObservationCount:205",1.0
"WLExampleData","Statistics-DNaseAssay","ObservationCount","ObservationCount:176",1.0
"WLExampleData","Statistics-EarthquakeWaitingTimes","ObservationCount","ObservationCount:62",1.0
"WLExampleData","Statistics-EconomicFluctuation","ObservationCount","ObservationCount:16",1.0
"WLExampleData","Statistics-EmployeeAttitude","ObservationCount","ObservationCount:30",0.9999999999999999
"WLExampleData","Statistics-EsophagealCancer","ObservationCount","ObservationCount:88",1.0
"WLExampleData","Statistics-FatigueLifeFailures","ObservationCount","ObservationCount:22",1.0
"WLExampleData","Statistics-FemaleHeightsAndWeights","ObservationCount","ObservationCount:15",1.0
"WLExampleData","Statistics-FiberStrength","ObservationCount","ObservationCount:3000",1.0
"WLExampleData","Statistics-FisherCats","ObservationCount","ObservationCount:144",1.0
"WLExampleData","Statistics-FisherIris","ObservationCount","ObservationCount:150",1.0
"WLExampleData","Statistics-FlyAsh","ObservationCount","ObservationCount:211",1.0
"WLExampleData","Statistics-Formaldehyde","ObservationCount","ObservationCount:6",1.0
"WLExampleData","Statistics-GAGUrineLevels","ObservationCount","ObservationCount:314",1.0
"WLExampleData","Statistics-GalaxyVelocity","ObservationCount","ObservationCount:82",1.0
"WLExampleData","Statistics-GasFurnaceData","ObservationCount","ObservationCount:296",1.0
"WLExampleData","Statistics-GilgaiSoil","ObservationCount","ObservationCount:365",1.0
"WLExampleData","Statistics-GreatBritanAutoDeaths","ObservationCount","ObservationCount:192",1.0
"WLExampleData","Statistics-GuineaPigToothGrowth","ObservationCount","ObservationCount:60",0.9999999999999999
"WLExampleData","Statistics-Hodgkins","ObservationCount","ObservationCount:43",1.0
"WLExampleData","Statistics-IBMStockClosingPrices","ObservationCount","ObservationCount:369",1.0
"WLExampleData","Statistics-IndomethicinPharmacokinetics","ObservationCount","ObservationCount:66",1.0
"WLExampleData","Statistics-InternationalAirlinePassengers","ObservationCount","ObservationCount:144",1.0
"WLExampleData","Statistics-KaleDDT","ObservationCount","ObservationCount:15",1.0
"WLExampleData","Statistics-KidneyInfection","ObservationCount","ObservationCount:119",1.0
"WLExampleData","Statistics-KidneyTransplant","ObservationCount","ObservationCount:863",1.0
"WLExampleData","Statistics-LakeMeadLevels","ObservationCount","ObservationCount:75",1.0
"WLExampleData","Statistics-LarynxCancer","ObservationCount","ObservationCount:90",1.0
"WLExampleData","Statistics-LifeCycleSavings","ObservationCount","ObservationCount:50",0.9999999999999999
"WLExampleData","Statistics-LoblollyTreeGrowth","ObservationCount","ObservationCount:83",1.0
"WLExampleData","Statistics-LosAngelesOzoneReadings","ObservationCount","ObservationCount:216",1.0
"WLExampleData","Statistics-MahanadiRiverFlow","ObservationCount","ObservationCount:22",1.0
"WLExampleData","Statistics-MarkTwainAuthorship","ObservationCount","ObservationCount:13",1.0
"WLExampleData","Statistics-MercuryVaporPressure","ObservationCount","ObservationCount:19",1.0
"WLExampleData","Statistics-MinkFurSales","ObservationCount","ObservationCount:62",1.0
"WLExampleData","Statistics-MotorFailures","ObservationCount","ObservationCount:40",1.0
"WLExampleData","Statistics-NewcombLightSpeed","ObservationCount","ObservationCount:66",1.0
"WLExampleData","Statistics-NickelContent","ObservationCount","ObservationCount:31",0.9999999999999999
"WLExampleData","Statistics-OldFaithful","ObservationCount","ObservationCount:272",1.0
"WLExampleData","Statistics-OrangeTreeGrowth","ObservationCount","ObservationCount:35",1.0
"WLExampleData","Statistics-OtitisMedia","ObservationCount","ObservationCount:220",1.0
"WLExampleData","Statistics-OzoneConcentrations","ObservationCount","ObservationCount:284",1.0
"WLExampleData","Statistics-PlantGrowth","ObservationCount","ObservationCount:30",0.9999999999999999
"WLExampleData","Statistics-Psychiatric","ObservationCount","ObservationCount:26",1.0
"WLExampleData","Statistics-PuromycinReactionVelocity","ObservationCount","ObservationCount:23",1.0
"WLExampleData","Statistics-QuarterlyRevenue","ObservationCount","ObservationCount:39",1.0
"WLExampleData","Statistics-RainfallSeeding","ObservationCount","ObservationCount:52",1.0
"WLExampleData","Statistics-RiverLengths","ObservationCount","ObservationCount:141",1.0
"WLExampleData","Statistics-ScientificDiscoveries","ObservationCount","ObservationCount:100",0.9999999999999999
"WLExampleData","Statistics-ScottishHillRaces","ObservationCount","ObservationCount:35",1.0
"WLExampleData","Statistics-SingerHeights","ObservationCount","ObservationCount:235",1.0
"WLExampleData","Statistics-SoporificDrugs","ObservationCount","ObservationCount:20",1.0
"WLExampleData","Statistics-SP500","ObservationCount","ObservationCount:2780",1.0
"WLExampleData","Statistics-SpeedOfLight","ObservationCount","ObservationCount:100",0.9999999999999999
"WLExampleData","Statistics-StacklossPlant","ObservationCount","ObservationCount:21",1.0
"WLExampleData","Statistics-SwissBankNotes","ObservationCount","ObservationCount:200",1.0
"WLExampleData","Statistics-SwissFertility","ObservationCount","ObservationCount:47",1.0
"WLExampleData","Statistics-Terrorism","ObservationCount","ObservationCount:9101",1.0
"WLExampleData","Statistics-TimeToAIDS","ObservationCount","ObservationCount:295",1.0
"WLExampleData","Statistics-TopOilFields2001","ObservationCount","ObservationCount:116",1.0
"WLExampleData","Statistics-UgandaVolcanoes","ObservationCount","ObservationCount:120",1.0
"WLExampleData","Statistics-UKLungDiseaseDeaths","ObservationCount","ObservationCount:72",0.9999999999999999
"WLExampleData","Statistics-UKUnemployment","ObservationCount","ObservationCount:60",0.9999999999999999
"WLExampleData","Statistics-UniversitySalaries","ObservationCount","ObservationCount:25438",1.0
"WLExampleData","Statistics-USAccidentalDeaths","ObservationCount","ObservationCount:72",0.9999999999999999
"WLExampleData","Statistics-USArrests","ObservationCount","ObservationCount:50",0.9999999999999999
"WLExampleData","Statistics-USCars1993","ObservationCount","ObservationCount:93",1.0
"WLExampleData","Statistics-USCityTemperature","ObservationCount","ObservationCount:360",1.0
"WLExampleData","Statistics-USEarthquakes","ObservationCount","ObservationCount:3567",1.0
"WLExampleData","Statistics-USHogPrices","ObservationCount","ObservationCount:82",1.0
"WLExampleData","Statistics-USHurricaneLoss","ObservationCount","ObservationCount:30",0.9999999999999999
"WLExampleData","Statistics-USLifeTable2003","ObservationCount","ObservationCount:101",1.0
"WLExampleData","Statistics-USStateIncome","ObservationCount","ObservationCount:50",0.9999999999999999
"WLExampleData","Statistics-WarpBreaks","ObservationCount","ObservationCount:54",1.0
"WLExampleData","Statistics-WesternUgandaBorder","ObservationCount","ObservationCount:396",1.0
"WLExampleData","Statistics-WolfSunspotNumbers","ObservationCount","ObservationCount:100",0.9999999999999999
"WLExampleData","Statistics-AirlinePassengerMiles","Word","Word:1937",0.1270001270001905
"WLExampleData","Statistics-AirlinePassengerMiles","Word","Word:1960",0.1270001270001905
"WLExampleData","Statistics-AirlinePassengerMiles","Word","Word:airline",0.254000254000381
"WLExampleData","Statistics-AirlinePassengerMiles","Word","Word:airlines",0.254000254000381
"WLExampleData","Statistics-AirlinePassengerMiles","Word","Word:annual",0.1270001270001905
"WLExampleData","Statistics-AirlinePassengerMiles","Word","Word:commercial",0.254000254000381
"WLExampleData","Statistics-AirlinePassengerMiles","Word","Word:containing",0.1270001270001905
"WLExampleData","Statistics-AirlinePassengerMiles","Word","Word:data",0.1270001270001905
"WLExampleData","Statistics-AirlinePassengerMiles","Word","Word:flown",0.254000254000381
"WLExampleData","Statistics-AirlinePassengerMiles","Word","Word:miles",0.508000508000762
"WLExampleData","Statistics-AirlinePassengerMiles","Word","Word:millions",0.1270001270001905
"WLExampleData","Statistics-AirlinePassengerMiles","Word","Word:passenger",0.508000508000762
"WLExampleData","Statistics-AirlinePassengerMiles","Word","Word:revenue",0.254000254000381
"WLExampleData","Statistics-AirlinePassengerMiles","Word","Word:series",0.1270001270001905
"WLExampleData","Statistics-AirlinePassengerMiles","Word","Word:states",0.1270001270001905
"WLExampleData","Statistics-AirlinePassengerMiles","Word","Word:time",0.1270001270001905
"WLExampleData","Statistics-AirlinePassengerMiles","Word","Word:united",0.1270001270001905
"WLExampleData","Statistics-AirplaneGlass","Word","Word:aircraft",0.1690308509457033
"WLExampleData","Statistics-AirplaneGlass","Word","Word:airplane",0.50709255283711
"WLExampleData","Statistics-AirplaneGlass","Word","Word:failure",0.3380617018914066
"WLExampleData","Statistics-AirplaneGlass","Word","Word:glass",0.6761234037828132
"WLExampleData","Statistics-AirplaneGlass","Word","Word:time",0.3380617018914066
"WLExampleData","Statistics-AirplaneGlass","Word","Word:windows",0.1690308509457033
"WLExampleData","Statistics-AnimalWeights","Word","Word:animal",0.4743416490252569
"WLExampleData","Statistics-AnimalWeights","Word","Word:animals",0.15811388300841897
"WLExampleData","Statistics-AnimalWeights","Word","Word:average",0.15811388300841897
"WLExampleData","Statistics-AnimalWeights","Word","Word:body",0.31622776601683794
"WLExampleData","Statistics-AnimalWeights","Word","Word:brain",0.31622776601683794
"WLExampleData","Statistics-AnimalWeights","Word","Word:land",0.15811388300841897
"WLExampleData","Statistics-AnimalWeights","Word","Word:species",0.31622776601683794
"WLExampleData","Statistics-AnimalWeights","Word","Word:weights",0.6324555320336759
"WLExampleData","Statistics-AnorexiaTreatment","Word","Word:anorexia",0.6246950475544243
"WLExampleData","Statistics-AnorexiaTreatment","Word","Word:change",0.31234752377721214
"WLExampleData","Statistics-AnorexiaTreatment","Word","Word:data",0.31234752377721214
"WLExampleData","Statistics-AnorexiaTreatment","Word","Word:female",0.15617376188860607
"WLExampleData","Statistics-AnorexiaTreatment","Word","Word:patients",0.15617376188860607
"WLExampleData","Statistics-AnorexiaTreatment","Word","Word:regimens",0.15617376188860607
"WLExampleData","Statistics-AnorexiaTreatment","Word","Word:treatment",0.4685212856658182
"WLExampleData","Statistics-AnorexiaTreatment","Word","Word:weight",0.31234752377721214
"WLExampleData","Statistics-AnorexiaTreatment","Word","Word:young",0.15617376188860607
